Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar
44195,4195,Feriefridage,VARIABEL,"Dage,Sats,",,,,,,4195,,,,Før,Tillæg,13,,,"9-Dage,10-Sats,",
44200,4200,Timeløn,VARIABEL,"Timer,Sats,",,,,,,4200,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44204,4204,Barsel med løn,VARIABEL,"Timer,Sats,",,,,,,4204,,Ja,Ja,Før,Tillæg,"200,13, ",,23.23,"9-Timer,10-Sats,",
44205,4205,Faglært Timeløn,VARIABEL,"Timer,Sats,",,,,,,4205,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44206,4206,Ufaglært Timeløn,VARIABEL,"Timer,Sats,",,,,,,4206,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44209,4209,Timeløn Regulering,VARIABEL,"Timer,Sats,",,,,,,4209,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44210,4210,Timeløn Intern vikar,VARIABEL,"Timer,Sats,",,,,,,4210,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44221,4221,Mødetillæg,VARIABEL,"Timer,Sats,",,,,,,4221,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44222,4222,Tructillæg,VARIABEL,"Timer,Sats,",,,,,,4222,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44223,4223,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,,,4223,,,,Før,Tillæg,13,,332.202,"9-Timer,10-Sats,",
44224,4224,Weekend tillæg1,VARIABEL,"Timer,Sats,",,,,,,4224,,,,Før,Tillæg,13,,332.202,"9-Timer,10-Sats,",
44230,4230,Forskudt tidstillæg 1,VARIABEL,"Timer,Sats,",,,,,,4230,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44231,4231,Forskudt tidstillæg 2,VARIABEL,"Timer,Sats,",,,,,,4231,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44232,4232,Forskudt tidstillæg 3,VARIABEL,"Timer,Sats,",,,,,,4232,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44233,4233,Forskudt tidstillæg 4,VARIABEL,"Timer,Sats,",,,,,,4233,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44234,4234,Forskudt tidstillæg 5,VARIABEL,"Timer,Sats,",,,,,,4234,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44235,4235,Forskudt tidstillæg 6,VARIABEL,"Timer,Sats,",,,,,,4235,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44236,4236,Forskudt tidstillæg 7,VARIABEL,"Timer,Sats,",,,,,,4236,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44240,4240,Skifteholdstillæg 1,VARIABEL,"Timer,Sats,",,,,,,4240,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44241,4241,Skifteholdstillæg 2,VARIABEL,"Timer,Sats,",,,,,,4241,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44242,4242,Skifteholdstillæg 3,VARIABEL,"Timer,Sats,",,,,,,4242,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44243,4243,Skifteholdstillæg 4,VARIABEL,"Timer,Sats,",,,,,,4243,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44244,4244,Skifteholdstillæg 5,VARIABEL,"Timer,Sats,",,,,,,4244,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44245,4245,Skifteholdstillæg 6,VARIABEL,"Timer,Sats,",,,,,,4245,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44250,4250,Overarbejde 1,VARIABEL,"Timer,Sats,",,,,,,4250,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44251,4251,Overarbejde 2,VARIABEL,"Timer,Sats,",,,,,,4251,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44252,4252,Overarbejde 3,VARIABEL,"Timer,Sats,",,,,,,4252,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44253,4253,Overarbejde 4,VARIABEL,"Timer,Sats,",,,,,,4253,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44254,4254,Overarbejde 5,VARIABEL,"Timer,Sats,",,,,,,4254,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44255,4255,Overarbejde 6,VARIABEL,"Timer,Sats,",,,,,,4255,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44256,4256,Overarbejde 7,VARIABEL,"Timer,Sats,",,,,,,4256,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44257,4257,Overarbejde 8,VARIABEL,"Timer,Sats,",,,,,,4257,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44258,4258,Overarbejde 9,VARIABEL,"Timer,Sats,",,,,,,4258,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44259,4259,Søn- og Helligdag,VARIABEL,"Timer,Sats,",,,,,,4259,,Ja,Ja,Før,Tillæg,"200,13, ",,24,"9-Timer,10-Sats,",
4270,4270,Nulstil ikke afholdt ferie,STILLINGSKATEGORI,,,,,,,,,,,Før,,,,,,
4275,4275,Nulstil ikke afholdt ferie,VARIABEL,,,,,,,,,,,Før,,,,,,
44275,4275,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,,,4275,,,Ja,Før,Tillæg,14,103,"10,23,23,","9-Timer,10-Sats,",
44276,4276,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,,,4276,,,Ja,Før,Tillæg,14,103,"10,23,23,","9-Timer,10-Sats,",
44277,4277,Barn syg,VARIABEL,"Timer,Sats,",,,,,,4277,,,Ja,Før,Tillæg,13,,23.23,"9-Timer,10-Sats,",
4278,4278,Overfør ikke afholdt ferie dg,VARIABEL,"Antal dage,",,,,,,,,,,Før,,,,,"9-Antal dage, ",
4279,4279,Overfør ikke afholdt ferie,VARIABEL,"Antal timer,",,,,,,,,,,Før,,,,,"9-Antal timer, ",
4280,4280,Overfør ikke afholdt ferie,VARIABEL,"Antal dage,Antal timer,",,,,,,,,,,Før,Tillæg,,,,"9-Antal dage,10-Antal timer,",
44281,4281,Regulering timeløn,VARIABEL,"Timer,Sats,",,,,,,4281,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44282,4282,A/C udbetaling,VARIABEL,"Timer,Sats,",,,,,,4282,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44283,4283,Udlæg,VARIABEL,"Enhed,Sats,",,,,,,4283,,,,Efter,Tillæg,,,,"9-Enhed,10-Sats,",
4284,4284,Udb. ikke overført ferie,VARIABEL,"Antal dage,", Feriepenge/feriedage,6,,,,,,,,Før,Tillæg,13,,,"9-Antal dage, ",
4286,4286,Udb. ikke overført ferie,VARIABEL,"Antal timer,",,6,,,,,Ja,,,Før,Tillæg,13,,,"9-Antal timer, ",
44288,4288,Bonus,VARIABEL,"Enhed,Sats,",,,,,,4288,,,,Før,Tillæg,13,,,"9-Enhed,10-Sats,",
4290,4290,Udb. ikke overført ferie,VARIABEL,"Antal dage,Sats pr. dag,",,6,,,,,Ja,,,Før,Tillæg,13,,232,"9-Antal dage,10-Sats pr. dag,",
4293,4293,Udb. ikke overført ferie,VARIABEL,"Antal timer,Sats pr. time,",,6,,,,,Ja,,,Før,Tillæg,13,,,"9-Antal timer,10-Sats pr. time,",
4295,4295,Udb. ikke overført ferie,VARIABEL,"Antal dage,","4,8 % eller Pct. På Res4010 af månedsløn ",6,,,,,Ja,,,Før,Tillæg,13,,,"9-Antal dage, ",
44295,4295,Feriefridage,VARIABEL,"Dage,Sats,",,,,,,4295,,,,Før,Tillæg,13,,,"9-Dage,10-Sats,",
4297,4297,Udb. ikke overført ferie,VARIABEL,"Antal timer,",Aktuel timeløn,6,,,,,Ja,,,Før,Tillæg,13,,,"9-Antal timer, ",
4300,4300,Ferie reduktion af grundlag-C,STILLINGSKATEGORI,,,3,,,,,Ja,,,Før,,,,,,
44300,4300,Timeløn,VARIABEL,"Timer,Sats,",,,,,,4300,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
4301,4301,F.till.reduktion af grundlag-F,STILLINGSKATEGORI,,,6,,,,,Ja,,,Før,,,,,,
44301,4301,Timeløn SI,VARIABEL,"Timer,Sats,",,,,,,4301,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
4302,4302,Ferie reduk. af grundlag-E,STILLINGSKATEGORI,,,5,,,,,Ja,,,Før,,,,,,
4303,4303,Tillæg pensionsgrundlag A,STILLINGSKATEGORI,,,1,,,,,Ja,,,Før,,,,,,
44303,4303,Timeløn Intern,VARIABEL,"Timer,Sats,",,,,,,4303,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
4304,4304,Tillæg pensionsgrundlag B,STILLINGSKATEGORI,,,2,,,,,Ja,,,Før,,,,,,
44304,4304,Barsel med løn,VARIABEL,"Timer,Sats,",,,,,,4304,,Ja,Ja,Før,Tillæg,"200,13, ",,23.23,"9-Timer,10-Sats,",
4305,4305,Reducer pensionsgrundlag B,STILLINGSKATEGORI,,,2,,,,,Ja,,,Før,,,,,,
44305,4305,Faglært Timeløn,VARIABEL,"Timer,Sats,",,,,,,4305,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
4306,4306,Ferietill.reduk. af grundlag-E,STILLINGSKATEGORI,,,5,,,,,Ja,,,Før,,,,,,
44306,4306,Ufaglært Timeløn,VARIABEL,"Timer,Sats,",,,,,,4306,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
4307,4307,Ferietill.til grundlag-C,STILLINGSKATEGORI,,,3,,,,,Ja,,,Før,,,,,,
4308,4308,Fritv./ferie afr. grundlag-C,STILLINGSKATEGORI,,,3,,,,,Ja,,,Før,,,,,,
44309,4309,Regulering,VARIABEL,"Timer,Sats,",,,,,,4309,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
4310,4310,Ydelse pensionsgrundlag A,STILLINGSKATEGORI,,,1,,,,,Ja,,,Før,,,,,,
44310,4310,Timeløn Intern vikar,VARIABEL,"Timer,Sats,",,,,,,4310,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44311,4311,Intern nattevagt,VARIABEL,"Timer,Sats,",,,,,,4311,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44312,4312,Intern Weekendvagt,VARIABEL,"Timer,Sats,",,,,,,4312,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
4313,4313,Ydelse pensionsgrundlag D,STILLINGSKATEGORI,,,4,,,,,Ja,,,Før,,,,,,
44313,4313,Sygeløn,VARIABEL,"Timer,Sats,",,,,,,4313,,Ja,Ja,Før,Tillæg,"200,13, ",,23.23,"9-Timer,10-Sats,",
4314,4314,Ydelse pensionsgrundlag E,STILLINGSKATEGORI,,,5,,,,,Ja,,,Før,,,,,,
4315,4315,"LA 1185,1186 til grl. F",STILLINGSKATEGORI,,,6,,,,,Ja,,,Før,,,,,,
44321,4321,Mødetillæg,VARIABEL,"Timer,Sats,",,,,,,4321,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44322,4322,Tructillæg,VARIABEL,"Timer,Sats,",,,,,,4322,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44323,4323,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,,,4323,,,,Før,Tillæg,13,,332.202,"9-Timer,10-Sats,",
44330,4330,Forskudt tidstillæg 1,VARIABEL,"Timer,Sats,",,,,,,4330,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44331,4331,Forskudt tidstillæg 2,VARIABEL,"Timer,Sats,",,,,,,4331,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44332,4332,Forskudt tidstillæg 3,VARIABEL,"Timer,Sats,",,,,,,4332,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44333,4333,Forskudt tidstillæg 4,VARIABEL,"Timer,Sats,",,,,,,4333,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44334,4334,Forskudt tidstillæg 5,VARIABEL,"Timer,Sats,",,,,,,4334,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44335,4335,Forskudt tidstillæg 6,VARIABEL,"Timer,Sats,",,,,,,4335,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44336,4336,Forskudt tidstillæg 7,VARIABEL,"Timer,Sats,",,,,,,4336,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44340,4340,Skifteholdstillæg 1,VARIABEL,"Timer,Sats,",,,,,,4340,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44341,4341,Skifteholdstillæg 2,VARIABEL,"Timer,Sats,",,,,,,4341,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44342,4342,Skifteholdstillæg 3,VARIABEL,"Timer,Sats,",,,,,,4342,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44343,4343,Skifteholdstillæg 4,VARIABEL,"Timer,Sats,",,,,,,4343,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44344,4344,Skifteholdstillæg 5,VARIABEL,"Timer,Sats,",,,,,,4344,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44345,4345,Skifteholdstillæg 6,VARIABEL,"Timer,Sats,",,,,,,4345,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44350,4350,Overarbejde 1,VARIABEL,"Timer,Sats,",,,,,,4350,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44351,4351,Overarbejde 2,VARIABEL,"Timer,Sats,",,,,,,4351,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44352,4352,Overarbejde 3,VARIABEL,"Timer,Sats,",,,,,,4352,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44353,4353,Overarbejde 4,VARIABEL,"Timer,Sats,",,,,,,4353,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44354,4354,Overarbejde 5,VARIABEL,"Timer,Sats,",,,,,,4354,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44355,4355,Overarbejde 6,VARIABEL,"Timer,Sats,",,,,,,4355,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44356,4356,Overarbejde 7,VARIABEL,"Timer,Sats,",,,,,,4356,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44357,4357,Overarbejde 8,VARIABEL,"Timer,Sats,",,,,,,4357,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44358,4358,Overarbejde 9,VARIABEL,"Timer,Sats,",,,,,,4358,,,,Før,Tillæg,13,,36.36,"9-Timer,10-Sats,",
44359,4359,Søn- og Helligdag,VARIABEL,"Timer,Sats,",,,,,,4359,,Ja,Ja,Før,Tillæg,"200,13, ",,24,"9-Timer,10-Sats,",
44375,4375,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,,,4375,,,Ja,Før,Tillæg,14,103,"10,23,23,","9-Timer,10-Sats,",
44376,4376,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,,,4376,,,Ja,Før,Tillæg,14,103,"10,23,23,","9-Timer,10-Sats,",
44377,4377,Barn syg,VARIABEL,"Timer,Sats,",,,,,,4377,,,Ja,Før,Tillæg,13,,23.23,"9-Timer,10-Sats,",
44381,4381,Regulering timeløn,VARIABEL,"Timer,Sats,",,,,,,4381,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44382,4382,A/C udbetaling,VARIABEL,"Timer,Sats,",,,,,,4382,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44383,4383,Udlæg,VARIABEL,"Enhed,Sats,",,,,,,4383,,,,Efter,Tillæg,,,,"9-Enhed,10-Sats,",
44388,4388,Bonus,VARIABEL,"Enhed,Sats,",,,,,,4388,,,,Før,Tillæg,13,,,"9-Enhed,10-Sats,",
4390,4390,Fritvalgskonto ændring/timer,VARIABEL,"Timer,",Res4404,,,,,,Ja,,,Før,Fradrag,,,,"9-Timer, ",
44395,4395,Feriefridage,VARIABEL,"Dage,Sats,",,,,,,4395,,,,Før,Tillæg,13,,,"9-Dage,10-Sats,",
4400,4400,Fritvalgskonto opsparing,STILLINGSKATEGORI,,Res4401,,,,,,Ja,,,Før,,,,,,
24400,4400,Fritvalgskonto hensat Senior,FAST,"Procent,",,,,,,4400,Ja,,,Før,,,,,"12-Procent, ",
44400,4400,Timeløn,VARIABEL,"Timer,Sats,",,,,,,4400,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44401,4401,Timeløn SI,VARIABEL,"Timer,Sats,",,,,,,4401,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44403,4403,Timeløn Intern,VARIABEL,"Timer,Sats,",,,,,,4403,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44404,4404,Barsel med løn,VARIABEL,"Timer,Sats,",,,,,,4404,,Ja,Ja,Før,Tillæg,"200,13, ",,23.23,"9-Timer,10-Sats,",
4405,4405,Fritvalgskonto opsparing,FAST,,Per9911/Res4401 + Res4402 + Res4404,,,,,,Ja,,,Før,,,,,,
44405,4405,Faglært Timeløn,VARIABEL,"Timer,Sats,",,,,,,4405,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44406,4406,Ufaglært Timeløn,VARIABEL,"Timer,Sats,",,,,,,4406,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44409,4409,Regulering,VARIABEL,"Timer,Sats,",,,,,,4409,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
4410,4410,Feriefri til fritvalgskonto,VARIABEL,"Timer,Feriefridage nedskriv,Feriefritimer nedskriv,Feriefrisaldo beløb nedskriv, ",Per9905/Res1100,,,,,,Ja,,,Før,Tillæg,,,,"9-Timer,0-Feriefridage nedskriv,0-Feriefritimer nedskriv,0-Feriefrisaldo beløb nedskriv, ",
44410,4410,Timeløn Intern vikar,VARIABEL,"Timer,Sats,",,,,,,4410,,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",
44411,4411,Intern nattevagt,VARIABEL,"Timer,Sats,",,,,,,4411,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
4412,4412,Feriefri til fritvalgskonto,VARIABEL,"Timer,Sats,Feriefridage nedskriv,Feriefritimer nedskriv,Feriefrisaldo beløb nedskriv, ",,,,,,,Ja,,,Før,Tillæg,,,,"9-Timer,10-Sats,0-Feriefridage nedskriv,0-Feriefritimer nedskriv,0-Feriefrisaldo beløb nedskriv, ",
44412,4412,Intern Weekendvagt,VARIABEL,"Timer,Sats,",,,,,,4412,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
4413,4413,Fritvalgskonto opsp feriefri,VARIABEL,"Dage,",,,,,,,Ja,,,Før,,,,,"9-Dage, ",
44413,4413,Sygeløn,VARIABEL,"Timer,Sats,",,,,,,4413,,Ja,Ja,Før,Tillæg,"200,13, ",,23.23,"9-Timer,10-Sats,",
4415,4415,Fritvalgskonto opsparing,VARIABEL,"Beløb,",,,,,,,,,,Før,Oplysning,,,,"11-Beløb, ",
4416,4416,Fritvalgskonto opsparing (Se kommentar),FAST,"Procent,Grundlag 1/2/3/4/5/6,",,,,,,,Ja,,,Før,,,,,"15-Procent,16-Grundlag 1/2/3/4/5/6,","Skal indeværende periodes optjening tømmes, kan det kun ske på lønart 6540."
4418,4418,Fritvalgskonto opsparing Egen,FAST,"Procent,Grundlag 1/2/3/4/5/6,",,,,,,,Ja,,,Før,Fradrag,13,,,"12-Procent,16-Grundlag 1/2/3/4/5/6,",
4420,4420,Pension % til fritvalgskonto,FAST,"Procent,",,,,,,,,,,Før,Oplysning,,,,"12-Procent, ",
44421,4421,Mødetillæg,VARIABEL,"Timer,Sats,",,,,,,4421,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44422,4422,Tructillæg,VARIABEL,"Timer,Sats,",,,,,,4422,,,,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",
44423,4423,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,,,4423,,,,Før,Tillæg,13,,"13,332,2020,","9-Timer,10-Sats,",
4425,4425,SH-saldo til fritvalgskonto,VARIABEL,,,,,,,,,,,Før,Oplysning,,,24,,
4426,4426,Fritvalgskonto udbt. (4416),VARIABEL,, Tømmer saldo,,,,,,Ja,,,Før,Tillæg,13,,29,,
44430,4430,Forskudt tidstillæg 1,VARIABEL,"Timer,Sats,",,,,,,4430,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44431,4431,Forskudt tidstillæg 2,VARIABEL,"Timer,Sats,",,,,,,4431,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44432,4432,Forskudt tidstillæg 3,VARIABEL,"Timer,Sats,",,,,,,4432,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44433,4433,Forskudt tidstillæg 4,VARIABEL,"Timer,Sats,",,,,,,4433,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44434,4434,Forskudt tidstillæg 5,VARIABEL,"Timer,Sats,",,,,,,4434,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
44435,4435,Forskudt tidstillæg 6,VARIABEL,"Timer,Sats,",,,,,,4435,,,,Før,Tillæg,13,,35,"9-Timer,10-Sats,",
48721,4435,FRITVALGSUDBETALING 421XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48722,4435,FRITVALGSUDBETALING 421XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48723,4435,FRITVALGSUDBETALING 421XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48724,4435,FRITVALGSUDBETALING 422XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48725,4435,FRITVALGSUDBETALING 422XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48726,4435,FRITVALGSUDBETALING 422XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48730,4435,FRITVALGSUDBETALING 430XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48731,4435,FRITVALGSUDBETALING 431XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48732,4435,FRITVALGSUDBETALING 432XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48733,4435,FRITVALGSUDBETALING 433XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48734,4435,FRITVALGSUDBETALING 434XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48735,4435,FRITVALGSUDBETALING 435XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48736,4435,FRITVALGSUDBETALING 436XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48737,4435,FRITVALGSUDBETALING 437XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48738,4435,FRITVALGSUDBETALING 438XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48740,4435,FRITVALGSUDBETALING 440XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48741,4435,FRITVALGSUDBETALING 441XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48742,4435,FRITVALGSUDBETALING 442XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48743,4435,FRITVALGSUDBETALING 443XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48744,4435,FRITVALGSUDBETALING 444XX,VARIABEL,"Beløb,",,,,,,4435,,,,Før,Tillæg,13,,29,"11-Beløb, ",
48750,4435,FRITVALGSUDBETALING 430XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48751,4435,FRITVALGSUDBETALING 431XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48752,4435,FRITVALGSUDBETALING 432XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48753,4435,FRITVALGSUDBETALING 433XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48754,4435,FRITVALGSUDBETALING 434XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48755,4435,FRITVALGSUDBETALING 435XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48756,4435,FRITVALGSUDBETALING 436XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48757,4435,FRITVALGSUDBETALING 437XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48758,4435,FRITVALGSUDBETALING 438XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48760,4435,FRITVALGSUDBETALING 440XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48761,4435,FRITVALGSUDBETALING 441XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48762,4435,FRITVALGSUDBETALING 442XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48763,4435,FRITVALGSUDBETALING 443XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48764,4435,FRITVALGSUDBETALING 444XX,STILLINGSKATEGORI,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48770,4435,FRITVALGSUDBETALING 430XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48771,4435,FRITVALGSUDBETALING 431XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48772,4435,FRITVALGSUDBETALING 432XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48773,4435,FRITVALGSUDBETALING 433XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48774,4435,FRITVALGSUDBETALING 434XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
48775,4435,FRITVALGSUDBETALING 435XX,VARIABEL,,,,,,,4435,,,,Før,Tillæg,13,,29,,
