Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar,Alternative_Navne
3211,3211,Personalegode 3 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,4452,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,"Personalegode 3 før skat, Forsikring & Aviser, DSB erhvervskort"
43211,3211,Intern nattevagt,VARIABEL,"Timer,Sats,",,,,Nej,,3211,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
3212,3212,Personalegode 3 før skat,FAST,,Res3212,,,Nej,,4454,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
43212,3212,Intern Weekendvagt,VARIABEL,"Timer,Sats,",,,,Nej,,3212,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43213,3213,Sygeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3213,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"23,23","9-Timer,10-Sats,",,
3215,3215,Personalegode 4 før skat,FAST,"Aftalt Beløb,",,,,Nej,,4457,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
3216,3216,Personalegode 4 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,4458,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,"Flexvalg SATS, Personalegode 4 før skat, Massage, sundhed og coaching"
43216,3216,Personalegode 4 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,3216,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
3217,3217,Personalegode 4 før skat,FAST,,Res3217,,,Nej,,4475,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
3220,3220,Personalegode 5 før skat,FAST,"Aftalt Beløb,",,,,Nej,,4476,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
3221,3221,Personalegode 5 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,4477,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,"Personalegode 5 før skat, Mobiltelefoner, Ej i brug"
43221,3221,Mødetillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3221,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
3222,3222,Personalegode 5 før skat,FAST,,Res3222,,,Nej,,4482,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
43222,3222,Tructillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3222,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43223,3223,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3223,Nej,Nej,Nej,Før,Tillæg,13,,"332,202","9-Timer,10-Sats,",,
3225,3225,Personalegode 6 før skat,FAST,"Aftalt Beløb,",,,,Nej,,4495,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
3226,3226,Personalegode 6 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,4500,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,"Personalegode 6 før skat, Mobil og mobil abb. bruttoløn, Massageordning"
3227,3227,Personalegode 6 før skat,FAST,,Res3227,,,Nej,,4540,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
3230,3230,Personalegode 7 før skat,FAST,"Aftalt Beløb,",,,,Nej,,4544,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
43230,3230,Forskudt tidstillæg 1,VARIABEL,"Timer,Sats,",,,,Nej,,3230,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3231,3231,Personalegode 7 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,4550,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
43231,3231,Forskudt tidstillæg 2,VARIABEL,"Timer,Sats,",,,,Nej,,3231,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3232,3232,Personalegode 7 før skat,FAST,,Res3232,,,Nej,,4771,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
43232,3232,Forskudt tidstillæg 3,VARIABEL,"Timer,Sats,",,,,Nej,,3232,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43233,3233,Forskudt tidstillæg 4,VARIABEL,"Timer,Sats,",,,,Nej,,3233,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43234,3234,Forskudt tidstillæg 5,VARIABEL,"Timer,Sats,",,,,Nej,,3234,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3235,3235,Personalegode 8 før skat,FAST,"Aftalt Beløb,",,,,Nej,,6000,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
43235,3235,Forskudt tidstillæg 6,VARIABEL,"Timer,Sats,",,,,Nej,,3235,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3236,3236,Personalegode 8 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,6000,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
43236,3236,Forskudt tidstillæg 7,VARIABEL,"Timer,Sats,",,,,Nej,,3236,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3237,3237,Personalegode 8 før skat,FAST,,Res3237,,,Nej,,6000,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
3240,3240,Personalegode 9 før skat,FAST,"Aftalt Beløb,",,,,Nej,,6000,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
43240,3240,Skifteholdstillæg 1,VARIABEL,"Timer,Sats,",,,,Nej,,3240,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3241,3241,Personalegode 9 før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,6000,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,"Personalegode 9 før skat, Kreditering/tilbageførsell, Mobiltelefon"
43241,3241,Skifteholdstillæg 2,VARIABEL,"Timer,Sats,",,,,Nej,,3241,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3242,3242,Personalegode 9 før skat,FAST,,Res3242,,,Nej,,6000,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
43242,3242,Skifteholdstillæg 3,VARIABEL,"Timer,Sats,",,,,Nej,,3242,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43243,3243,Skifteholdstillæg 4,VARIABEL,"Timer,Sats,",,,,Nej,,3243,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43244,3244,Skifteholdstillæg 5,VARIABEL,"Timer,Sats,",,,,Nej,,3244,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43245,3245,Skifteholdstillæg 6,VARIABEL,"Timer,Sats,",,,,Nej,,3245,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
3250,3250,Personalegode A før skat,FAST,"Aftalt Beløb,",,,,Nej,,6000,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
43250,3250,Overarbejde 1,VARIABEL,"Timer,Sats,",,,,Nej,,3250,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
3251,3251,Personalegode A før skat,VARIABEL,"Aftalt Beløb,",,,,Nej,,6000,Nej,Nej,Nej,Før,Fradrag,13,,91,"11-Aftalt Beløb, ",,
43251,3251,Overarbejde 2,VARIABEL,"Timer,Sats,",,,,Nej,,3251,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
3252,3252,Personalegode A før skat,FAST,,Res3252,,,Nej,,8200,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
43252,3252,Overarbejde 3,VARIABEL,"Timer,Sats,",,,,Nej,,3252,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
3253,3253,Invaliddækning før skat var. m/afregning,VARIABEL,"Beløb,",,,,Nej,,8221,Ja,Nej,Nej,Før,Fradrag,13,,91,"11-Beløb, ",,
43253,3253,Overarbejde 4,VARIABEL,"Timer,Sats,",,,,Nej,,3253,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
3254,3254,Invalidedækning før skat m/afregning,FAST,,Res 3254,,,Nej,,8298,Ja,Nej,Nej,Før,Fradrag,13,,91,,,
43254,3254,Overarbejde 5,VARIABEL,"Timer,Sats,",,,,Nej,,3254,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
43255,3255,Overarbejde 6,VARIABEL,"Timer,Sats,",,,,Nej,,3255,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
43256,3256,Overarbejde 7,VARIABEL,"Timer,Sats,",,,,Nej,,3256,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
43257,3257,Overarbejde 8,VARIABEL,"Timer,Sats,",,,,Nej,,3257,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
43258,3258,Overarbejde 9,VARIABEL,"Timer,Sats,",,,,Nej,,3258,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
43259,3259,Søn- og Helligdag,VARIABEL,"Timer,Sats,",,,,Nej,,3259,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,24,"9-Timer,10-Sats,",,
43275,3275,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,Nej,,3275,Nej,Nej,Ja,Før,Tillæg,14,103.0,"10,23,23","9-Timer,10-Sats,",,
43276,3276,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,Nej,,3276,Nej,Nej,Ja,Før,Tillæg,14,103.0,"10,23,23","9-Timer,10-Sats,",,
43277,3277,Barn syg,VARIABEL,"Timer,Sats,",,,,Nej,,3277,Nej,Nej,Ja,Før,Tillæg,13,,"23,23","9-Timer,10-Sats,",,
43281,3281,Regulering timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3281,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43282,3282,A/C udbetaling,VARIABEL,"Timer,Sats,",,,,Nej,,3282,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43283,3283,Udlæg,VARIABEL,"Enhed,Sats,",,,,Nej,,3283,Nej,Nej,Nej,Efter,Tillæg,,,,"9-Enhed,10-Sats,",,
43288,3288,Bonus,VARIABEL,"Enhed,Sats,",,,,Nej,,3288,Nej,Nej,Nej,Før,Tillæg,13,,,"9-Enhed,10-Sats,",,
43295,3295,Feriefridage,VARIABEL,"Dage,Sats,",,,,Nej,,3295,Nej,Nej,Nej,Før,Tillæg,13,,,"9-Dage,10-Sats,",,
3300,3300,Omsorgsdagssaldo i dage,VARIABEL,"Dage,",,,,Nej,,9473,Nej,Nej,Nej,Før,Tillæg,,,,"9-Dage, ",,"Omsorgsdagssaldo i dage, Omsorgsdagssaldo i dage, Omsorgsdage tildeling"
43300,3300,Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3300,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,"Afspadsering DI, Afspadsering Linak, Normal tid 7/2-24"
3301,3301,Omsorgsdagssaldo i timer,VARIABEL,"Timer,",,,,Nej,,9475,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,"Omsorgsdagssaldo i timer, Omsorgsdagssaldo i timer, KE timer tilskrivning"
43304,3304,Barsel med løn,VARIABEL,"Timer,Sats,",,,,Nej,,3304,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"23,23","9-Timer,10-Sats,",,
3305,3305,Afholdt omsorgsdag,FRAVÆR,"Dage,",,,,Nej,,9674,Ja,Nej,Nej,Før,Fradrag,,,34,"9-Dage, ",,
43305,3305,Faglært Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3305,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
3306,3306,Afholdt omsorgsdag i timer,FRAVÆR,"Timer,",,,,Nej,,9674,Ja,Ja,Nej,Før,Fradrag,200,,34,"9-Timer, ",,
43306,3306,Ufaglært Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3306,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
43309,3309,Time løn Regulering,VARIABEL,"Timer,Sats,",,,,Nej,,3309,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
3310,3310,Omsorgsdage udbetalt,VARIABEL,,4% af månedsløn pr. dag. Tømmer saldo,"3,6",,Ja,,9674,Nej,Nej,Nej,Før,Tillæg,13,,"13,232",,,"Omsorgsdage udbetalt, Seniordage udbetalt, 6. ferieuge udbetalt"
43310,3310,Timeløn Intern vikar,VARIABEL,"Timer,Sats,",,,,Nej,,3310,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
3311,3311,Omsorgsdage i timer udb.,VARIABEL,,"9900/normtid*7,4 timer pr. dag. Tømmer saldo","3,6",,Ja,,9674,Nej,Ja,Nej,Før,Tillæg,"200,13, ",,"13,232",,,
43311,3311,Intern nattevagt,VARIABEL,"Timer,Sats,",,,,Nej,,3311,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
3312,3312,Omsorgsdage med timeløn,FRAVÆR,"Timer,",Per9905/Res1100,"2,3,6",,Ja,,9680,Ja,Ja,Nej,Før,Tillæg,"200,13, ",,"13,23","9-Timer, ",,
43312,3312,Intern Weekendvagt,VARIABEL,"Timer,Sats,",,,,Nej,,3312,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43313,3313,Sygeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3313,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"23,23","9-Timer,10-Sats,",,
3315,3315,Omsorgsdage udb. timer * sats,VARIABEL,"Timer,Sats,",,"3,6",,Ja,,9680,Nej,Ja,Nej,Før,Tillæg,"200,13, ",,"13,232","9-Timer,10-Sats,",,"Omsorgsdage udb. timer * sats, Udbetaling af firma fridage, Payment of comp shift work vac"
43321,3321,Mødetillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3321,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,"Mødetill. 6.mdr Sjæl, Mødetill. 6.mdr anc, Ekstra vagttill."
43322,3322,Trucktillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3322,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43323,3323,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3323,Nej,Nej,Nej,Før,Tillæg,13,,"332,202","9-Timer,10-Sats,",,"Personligt tillæg, Produktivitetstill., Reg DI tillæg"
43330,3330,Forskudt tidstillæg 1,VARIABEL,"Timer,Sats,",,,,Nej,,3330,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,"Forskudt 18-22, FS hv.dag 18-22, FS ml. 18-06"
43331,3331,Forskudt tidstillæg 2,VARIABEL,"Timer,Sats,",,,,Nej,,3331,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,"FS hv.dag 22-06, Forskudt tid 22-06, FS HV 22-06"
43332,3332,Forskudt tidstillæg 3,VARIABEL,"Timer,Sats,",,,,Nej,,3332,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43333,3333,Forskudt tidstillæg 4,VARIABEL,"Timer,Sats,",,,,Nej,,3333,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43334,3334,Forskudt tidstillæg 5,VARIABEL,"Timer,Sats,",,,,Nej,,3334,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43335,3335,Forskudt tidstillæg 6,VARIABEL,"Timer,Sats,",,,,Nej,,3335,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43336,3336,Forskudt tidstillæg 7,VARIABEL,"Timer,Sats,",,,,Nej,,3336,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43340,3340,Skifteholdstillæg 1,VARIABEL,"Timer,Sats,",,,,Nej,,3340,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,"Skiftehold 22-07.15, Hverdag 18-06, Skiftehold 18-06"
43341,3341,Skifteholdstillæg 2,VARIABEL,"Timer,Sats,",,,,Nej,,3341,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,"Nat 24-06.30, Aftentillæg 18-06, Lør/søn 14-00"
43342,3342,Skifteholdstillæg 3,VARIABEL,"Timer,Sats,",,,,Nej,,3342,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43343,3343,Skifteholdstillæg 4,VARIABEL,"Timer,Sats,",,,,Nej,,3343,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43344,3344,Skifteholdstillæg 5,VARIABEL,"Timer,Sats,",,,,Nej,,3344,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43345,3345,Skifteholdstillæg 6,VARIABEL,"Timer,Sats,",,,,Nej,,3345,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43350,3350,Overarbejde 1,VARIABEL,"Timer,Sats,",,,,Nej,,3350,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,"Overtid 1.-2. time, OT 1.-3. time (1), OT 1.-3. time"
43351,3351,Overarbejde 2,VARIABEL,"Timer,Sats,",,,,Nej,,3351,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,"3.-4. overtime, OT 1.+4. time, OT 3.+4. time"
43352,3352,Overarbejde 3,VARIABEL,"Timer,Sats,",,,,Nej,,3352,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,"OT lør/søn T.2, OT fre eft 12. T.2, OT 5.+"
43353,3353,Overarbejde 4,VARIABEL,"Timer,Sats,",,,,Nej,,3353,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
43354,3354,Overarbejde 5,VARIABEL,"Timer,Sats,",,,,Nej,,3354,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,"OT før normal 18-06, OT hverdagsfri 18-06, Søn/hellig"
43355,3355,Overarbejde 6,VARIABEL,"Timer,Sats,",,,,Nej,,3355,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,"OT hverdagsfri 06-18, OT hverdagsfri 18-06, OT søn/hell 06-12"
43356,3356,Overarbejde 7,VARIABEL,"Timer,Sats,",,,,Nej,,3356,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,
43357,3357,Overarbejde 8,VARIABEL,"Timer,Sats,",,,,Nej,,3357,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,"OT t. før norm 06-18, OT t. før norm 18-06, OT søn+hellig til 12"
43358,3358,Overarbejde 9,VARIABEL,"Timer,Sats,",,,,Nej,,3358,Nej,Nej,Nej,Før,Tillæg,13,,"36,36","9-Timer,10-Sats,",,"Offshore OT 48% tillæg, OT søn+hellig fra 12, Diæter"
43359,3359,Søn- og Helligdag,VARIABEL,"Timer,Sats,",,,,Nej,,3359,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,24,"9-Timer,10-Sats,",,
43375,3375,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,Nej,,3375,Nej,Nej,Ja,Før,Tillæg,14,103.0,"10,23,23","9-Timer,10-Sats,",,"Barn syg m. dagp.DI, Syg m dagpenge DI, Sygedagpenge DI"
43376,3376,Sygedagpenge,VARIABEL,"Timer,Sats,",,,,Nej,,3376,Nej,Nej,Ja,Før,Tillæg,14,103.0,"10,23,23","9-Timer,10-Sats,",,
43377,3377,Barn syg,VARIABEL,"Timer,Sats,",,,,Nej,,3377,Nej,Nej,Ja,Før,Tillæg,13,,"23,23","9-Timer,10-Sats,",,
43381,3381,Regulering timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3381,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43382,3382,A/C udbetaling,VARIABEL,"Timer,Sats,",,,,Nej,,3382,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43383,3383,Udlæg,VARIABEL,"Enhed,Sats,",,,,Nej,,3383,Nej,Nej,Nej,Efter,Tillæg,,,,"9-Enhed,10-Sats,",,
43388,3388,Bonus,VARIABEL,"Enhed,Sats,",,,,Nej,,3388,Nej,Nej,Nej,Før,Tillæg,13,,,"9-Enhed,10-Sats,",,
43395,3395,Feriefridage,VARIABEL,"Dage,Sats,",,,,Nej,,3395,Nej,Nej,Nej,Før,Tillæg,13,,,"9-Dage,10-Sats,",,
3400,3400,Aftalefridage saldo i dage,VARIABEL,"Dage,",,,,Nej,,,Nej,Nej,Nej,Før,Tillæg,,,,"9-Dage, ",,"Aftalefridage saldo i dage, Aftalefridage saldo i dage, Seniordage"
43400,3400,Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3400,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
3401,3401,Aftalefridage saldo i timer,VARIABEL,"Timer,",,,,Nej,,,Nej,Nej,Nej,Før,Tillæg,,,,"9-Timer, ",,"Aftalefridage saldo i timer, Seniortimer, Seniortimer saldo"
43404,3404,Barsel med løn,VARIABEL,"Timer,Sats,",,,,Nej,,3404,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"23,23","9-Timer,10-Sats,",,
3405,3405,Afholdt aftalefridag,FRAVÆR,"Dage,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,,,34,"9-Dage, ",,
43405,3405,Faglært Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3405,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
3406,3406,Afholdt aftalefridag i timer,FRAVÆR,"Timer,",,,,Nej,,,Ja,Ja,Nej,Før,Fradrag,200,,34,"9-Timer, ",,
43406,3406,Ufaglært Timeløn,VARIABEL,"Timer,Sats,",,,,Nej,,3406,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
43409,3409,Regulering,VARIABEL,"Timer,Sats,",,,,Nej,,3409,Nej,Ja,Ja,Før,Tillæg,"200,13, ",,"10,210,2020,2020","9-Timer,10-Sats,",,
3410,3410,Aftalefridage udbetalt,VARIABEL,,Månedsløn * 4% *saldo /740,"3,6",,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"13,232",,,"Aftalefridage udbetalt, Seniordage udbetalt, Seniordage udbetalt"
3411,3411,Aftalefridage i timer udb.,VARIABEL,,"4% af månedsløn/7,40. 
Tømmer saldo","3,6",,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"13,232",,,
3412,3412,Aftalefritimer timeløn udb.,VARIABEL,"Timer,",Per9905/ lønart1100,,,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"13,232","9-Timer, ",,"Udbetaling af senior fri, Særlig fridag m/løn, Udb opsparede mertimer"
3415,3415,Aftalefritimer udbetalt,VARIABEL,"Timer,Sats,",,"3,6",,Ja,,,Nej,Nej,Nej,Før,Tillæg,13,,"13,232","9-Timer,10-Sats,",,"Aftalefritimer udbetalt, Seniordage udbetalt, Aftalefridage udbetalt"
3416,3416,Aftalefritimer udbetalt,VARIABEL,"Timer,Sats,",,,,Ja,,,Nej,Nej,Ja,Før,Tillæg,13,,"13,232","9-Timer,10-Sats,",,
3417,3417,Aftalefridage i timer udb.,VARIABEL,"Timer,",9900/normtid,,,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"13,232","9-Timer, ",,"Udbetaling af senior fri, Anciennitetsdage udbetalt 7, Aftalefridage i timer udb."
3418,3418,Aftalefritimer udbetalt,VARIABEL,"Timer,",Res3418,,,Nej,,,Nej,Nej,Nej,Før,,13,,"13,232","9-Timer, ",,"OK timer udbetalt, OK dag 19.mar, OK dage 28+29 feb"
3420,3420,Aftalefridage saldo i dage,STILLINGSKATEGORI,,,,,Nej,,,Nej,Nej,Nej,Før,,,,,,,
3421,3421,Aftalefridage saldo i timer,STILLINGSKATEGORI,,,,,Nej,,,Nej,Nej,Nej,Før,,,,,,,
43421,3421,Mødetillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3421,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43422,3422,Tructillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3422,Nej,Nej,Nej,Før,Tillæg,13,,2020,"9-Timer,10-Sats,",,
43423,3423,Personligt tillæg,VARIABEL,"Timer,Sats,",,,,Nej,,3423,Nej,Nej,Nej,Før,Tillæg,13,,"332,202","9-Timer,10-Sats,",,
43430,3430,Forskudt tidstillæg 1,VARIABEL,"Timer,Sats,",,,,Nej,,3430,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43431,3431,Forskudt tidstillæg 2,VARIABEL,"Timer,Sats,",,,,Nej,,3431,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43432,3432,Forskudt tidstillæg 3,VARIABEL,"Timer,Sats,",,,,Nej,,3432,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43433,3433,Forskudt tidstillæg 4,VARIABEL,"Timer,Sats,",,,,Nej,,3433,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43434,3434,Forskudt tidstillæg 5,VARIABEL,"Timer,Sats,",,,,Nej,,3434,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43435,3435,Forskudt tidstillæg 6,VARIABEL,"Timer,Sats,",,,,Nej,,3435,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43436,3436,Forskudt tidstillæg 7,VARIABEL,"Timer,Sats,",,,,Nej,,3436,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43440,3440,Skifteholdstillæg 1,VARIABEL,"Timer,Sats,",,,,Nej,,3440,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43441,3441,Skifteholdstillæg 2,VARIABEL,"Timer,Sats,",,,,Nej,,3441,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
43442,3442,Skifteholdstillæg 3,VARIABEL,"Timer,Sats,",,,,Nej,,3442,Nej,Nej,Nej,Før,Tillæg,13,,35,"9-Timer,10-Sats,",,
