Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar,Alternative_Navne
3795,3795,Feriefri opsp. stop,FAST,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,Se vejlening til feriefri,nan
43795,3795,Feriefridage,VARIABEL,"Dage, Sats",nan,nan,nan,Nej,nan,3795,Nej,Nej,Nej,Før,Tillæg,13,nan,nan,"9-Dage, 10-Sats",nan,nan
3796,3796,Feriefridage tildel.,STILLINGSKATEGORI,nan,Res3796,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,Se vejlening til feriefri,nan
3797,3797,Feriefritimer tildel.,STILLINGSKATEGORI,nan,Res3797,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,Se vejlening til feriefri,nan
3800,3800,Feriefridage,VARIABEL,Dage,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,nan,nan,nan,9-Dage,nan,nan
43800,3800,Timeløn,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3800,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 210, 2020, 2020","9-Timer, 10-Sats",nan,nan
44595,3800,Feriefridage,VARIABEL,"Dage, Sats",Res 44595 (minimums sats),nan,nan,Ja,nan,3800,Nej,Nej,Nej,Før,nan,13,nan,13,"9-Dage, 10-Sats",nan,nan
3801,3801,Feriefritimer,VARIABEL,Timer,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,nan,nan,nan,9-Timer,nan,nan
3802,3802,Feriefridage,FAST,Dage,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,nan,nan,nan,9-Dage,nan,nan
3803,3803,Feriefritimer,FAST,Timer,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,nan,nan,nan,9-Timer,nan,nan
3804,3804,Feriefribeløb ændring,FAST,Feriefribeløb +/-,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,nan,nan,nan,11-Feriefribeløb +/-,nan,nan
43804,3804,Barsel med løn,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3804,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 23","9-Timer, 10-Sats",nan,nan
3805,3805,Feriefribeløb ændring,VARIABEL,Feriefribeløb +/-,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,nan,nan,nan,11-Feriefribeløb +/-,nan,nan
43805,3805,Faglært Timeløn,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3805,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 210, 2020, 2020","9-Timer, 10-Sats",nan,nan
43806,3806,Ufaglært Timeløn,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3806,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 210, 2020, 2020","9-Timer, 10-Sats",nan,nan
3807,3807,Afholdte feriefritimer,FRAVÆR,"Timer, Sats pr. enhed",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 23, 23, 34","9-Timer, 10-Sats pr. enhed",nan,nan
3808,3808,Afholdte feriefritimer,FRAVÆR,Timer,Per9905/Res1100,"2, 6",nan,Nej,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 23, 34",9-Timer,nan,nan
3809,3809,Afholdte feriefridage,FRAVÆR,"Dage, Sats pr. dag",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"13, 23, 34","9-Dage, 10-Sats pr. dag",nan,nan
43809,3809,Regulering,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3809,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 210, 2020, 2020","9-Timer, 10-Sats",nan,nan
3810,3810,Afholdte feriefridage,FRAVÆR,Dage,nan,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Fradrag,200,nan,"23, 34",9-Dage,nan,nan
3811,3811,Afholdte feriefritimer,FRAVÆR,Timer,Per9905/Res1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 23, 23, 34",9-Timer,nan,nan
43811,3811,Intern nattevagt,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3811,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,"9-Timer, 10-Sats",nan,nan
3812,3812,Afholdte feriefritimer,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Fradrag,200,nan,"23, 34",9-Timer,nan,nan
33812,3812,Udbetal feriefritimer,VARIABEL,Timer,nan,nan,nan,Nej,nan,3812,Ja,Nej,Nej,Før,nan,nan,nan,"23, 23",9-Timer,nan,nan
3813,3813,Ferie fravær timer,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,200,nan,"23, 34",9-Timer,nan,nan
43813,3813,Ferie fravær timer,FRAVÆR,Timer,nan,nan,nan,Nej,nan,3813,Ja,Nej,Nej,Før,Tillæg,nan,nan,34,9-Timer,nan,nan
3814,3814,Ferie fravær dage,FRAVÆR,Dage,nan,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,nan,200,nan,"23, 34",9-Dage,nan,nan
3815,3815,Afholdte feriefritimer,FRAVÆR,"Timer, Beløb",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"13, 23, 23, 34","9-Timer, 11-Beløb",nan,nan
3816,3816,Afholdte feriefritimer,FRAVÆR,"Timer, Beløb",nan,"2, 6",nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"23, 23, 24, 34","9-Timer, 11-Beløb",nan,nan
3817,3817,Afholdte feriefritimer,VARIABEL,"Timer, Sats pr. enhed",nan,"2, 6",nan,Nej,nan,nan,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 24, 34","9-Timer, 10-Sats pr. enhed",nan,nan
3818,3818,Afholdte feriefridage,FRAVÆR,"Dage, Sats pr. dag",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Ja,Før,Tillæg,13,nan,"13, 23, 34","9-Dage, 10-Sats pr. dag",nan,nan
3819,3819,Afholdte feriefritimer,FRAVÆR,"Timer, Sats pr. time",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 23, 23, 34","9-Timer, 10-Sats pr. time",nan,nan
3820,3820,Afholdte feriefritimer,FRAVÆR,"Timer, Sats pr. time",nan,"2, 6",nan,Nej,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 23, 34","9-Timer, 10-Sats pr. time",nan,nan
3821,3821,Udbetal feriefritimer,VARIABEL,Timer,Per9905/ lønart1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 232",9-Timer,nan,nan
33821,3821,Udbetal feriefritimer,VARIABEL,Timer,Samlet timeløn,nan,nan,Ja,nan,3821,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 232",9-Timer,nan,nan
43821,3821,Mødetillæg,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3821,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,"9-Timer, 10-Sats",nan,nan
3822,3822,Udbetal feriefritimer,VARIABEL,"Timer, Sats pr. time",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 232","9-Timer, 10-Sats pr. time",nan,nan
33822,3822,Udbetal feriefritimer,VARIABEL,nan,Samlet timeløn,nan,nan,Ja,nan,3822,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 232",nan,nan,nan
43822,3822,Tructillæg,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3822,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,"9-Timer, 10-Sats",nan,nan
3823,3823,Afholdte feriefritimer,FRAVÆR,Timer,Per9905+Per9906/Res1100,"2, 6",nan,Nej,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 23, 34",9-Timer,nan,nan
43823,3823,Personligt tillæg,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3823,Nej,Nej,Nej,Før,Tillæg,13,nan,"332, 202","9-Timer, 10-Sats",nan,nan
3824,3824,Afholdte feriefritimer,FRAVÆR,"Timer, Sats pr. time",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 23, 23, 34","9-Timer, 10-Sats pr. time",nan,nan
3825,3825,Udbetal feriefridage,VARIABEL,"Dage, Sats pr. dag",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 232","9-Dage, 10-Sats pr. dag",nan,nan
3826,3826,Afholdte feriefridage m. SH saldokontrol,FRAVÆR,"Dage, Beløb",nan,"2, 6",nan,Nej,Ja,nan,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"23, 24, 34","9-Dage, 11-Beløb",nan,nan
3827,3827,Afholdte feriefritimer,VARIABEL,"Timer, Sats pr. enhed",nan,"2, 6",nan,Nej,nan,nan,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 24, 34","9-Timer, 10-Sats pr. enhed",nan,nan
3828,3828,Afholdte feriefritimer,FRAVÆR,Timer,Per9905+Per9906/Res1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 23, 23, 34",9-Timer,nan,nan
3829,3829,Afholdte feriefridage,FRAVÆR,Dage,nan,nan,nan,Ja,nan,nan,Ja,Ja,Nej,Før,Tillæg,200,nan,"23, 34",9-Dage,nan,nan
3830,3830,Feriefridage udb. månedslønn.,VARIABEL,nan,4% af månedsløn eller Res3830 Tømmer saldo,"3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 232",nan,nan,nan
43830,3830,Forskudt tidstillæg 1,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3830,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3831,3831,Feriefritimer udb. timelønn.,VARIABEL,nan,Per9905/ lønart1100 Tømmer saldo,"3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 232",nan,nan,nan
43831,3831,Forskudt tidstillæg 2,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3831,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3832,3832,Feriefridage i timer udb.,VARIABEL,nan,"4% af månedsløn/7, 40 eller Res 3830. Tømmer saldo","3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 232",nan,nan,nan
43832,3832,Forskudt tidstillæg 3,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3832,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3833,3833,Feriefridage udb. månedslønn.,VARIABEL,Dage,Res 3830 angives en procent som regnes af månedslønnen gange antal oprettet dage.,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,nan,13,nan,"13, 232",9-Dage,nan,nan
43833,3833,Forskudt tidstillæg 4,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3833,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3834,3834,Feriefridage udb. månedslønn.,VARIABEL,Dage,"Per9900/Res3834,  antal dage i mdr.","3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 232",9-Dage,nan,nan
43834,3834,Forskudt tidstillæg 5,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3834,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3835,3835,Feriefritimer udb. timer*sats,VARIABEL,"Timer, Sats",nan,"3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 232","9-Timer, 10-Sats",nan,nan
43835,3835,Forskudt tidstillæg 6,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3835,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3836,3836,Feriefridage udb. tidligere år,VARIABEL,nan,"Per9900/Res3834,  antal dage i mdr.","3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 232",nan,nan,nan
43836,3836,Forskudt tidstillæg 7,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3836,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3837,3837,Udbetal feriefritimer,FRAVÆR,Timer,Gennemsnitsløn. Se afsnit 3.30,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 23, 23",9-Timer,nan,nan
3838,3838,Udbetal feriefridage,VARIABEL,Dage,Res.3838,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,13,nan,"13, 232",9-Dage,nan,nan
3839,3839,Udbetal feriefritimer,VARIABEL,Timer,Res.3839,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,13,nan,"13, 23, 23",9-Timer,nan,nan
3840,3840,Hensat feriefribeløb,STILLINGSKATEGORI,nan,Res3840,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
13840,3840,Hensat feriefribeløb,STILLINGSKATEGORI,nan,Res3840,nan,nan,Nej,nan,3840,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
43840,3840,Skifteholdstillæg 1,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3840,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3841,3841,Feriefribeløb udbetalt,VARIABEL,nan,Tømmer beløbssaldo,6,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,232,nan,nan,nan
13845,3841,Feriefribeløb udbetalt Fratr.,STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,3841,Ja,Nej,Nej,Før,nan,13,nan,232,nan,nan,nan
43841,3841,Skifteholdstillæg 2,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3841,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3842,3842,Feriefribeløb udbetalt,VARIABEL,nan,Tømmer beløbssaldo,"2, 6",nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,232,nan,nan,nan
43842,3842,Skifteholdstillæg 3,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3842,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3843,3843,Feriefribeløb udbetalt,VARIABEL,nan,"Tømmer beløbssaldo,  træk negativ saldo",6,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,232,nan,nan,nan
43843,3843,Skifteholdstillæg 4,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3843,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3844,3844,Ferie fravær dage,FRAVÆR,Dage,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,9-Dage,nan,nan
43844,3844,Skifteholdstillæg 5,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3844,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3845,3845,Feriefri/ingen feriepenge,STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,13,nan,nan,nan
43845,3845,Skifteholdstillæg 6,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3845,Nej,Nej,Nej,Før,Tillæg,13,nan,35,"9-Timer, 10-Sats",nan,nan
3846,3846,Afholdte feriefridage/udbetal,FRAVÆR,Dage,Ganger antal dage med antal timer pr. dag og ganger med timelønnen,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,200,nan,"23, 34",9-Dage,nan,nan
3847,3847,Afholdte feriefridage/udbetal,VARIABEL,Dage,Ganger antal dage med antal timer pr. dag og ganger med timelønnen,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,200,nan,"23, 34",9-Dage,"3847,  udbetales med lønart 13846,  beløb i sekvens 0",nan
33847,3847,Afholdte feriefridage/udbetal,VARIABEL,Dage,nan,nan,nan,Nej,nan,3847,Ja,Ja,Nej,Før,nan,200,nan,"23, 34",9-Dage,nan,nan
3848,3848,Afholdte feriefridage/træk,VARIABEL,Dage,Ganger antal dage med antal timer pr. dag og ganger med timelønnen,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,200,nan,"23, 34",9-Dage,nan,nan
3849,3849,Afh feriefritimer fra fritvalg,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 23, 34",9-Timer,Se vejledning 'Feriefri' for opsætning af bogføring,nan
3850,3850,Barn syg,FRAVÆR,"Timer, Sats pt. time",nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 23, 23","9-Timer, 10-Sats pt. time",nan,nan
43850,3850,Overarbejde 1,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3850,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
44577,3850,Barn syg,VARIABEL,"Timer, Sats",Res 44577 (minimums sats),nan,nan,Ja,nan,3850,Nej,Nej,Ja,Før,nan,13,nan,"13, 23, 23","9-Timer, 10-Sats",nan,nan
3851,3851,Barn syg,FRAVÆR,"Timer, Sats pt. time",nan,"2, 3, 6",nan,Nej,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 23","9-Timer, 10-Sats pt. time",nan,nan
43851,3851,Overarbejde 2,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3851,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
3852,3852,Sygeløn timer * sats,FRAVÆR,"Antal timer, Sats",nan,"2, 3, 6",nan,Nej,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 23","9-Antal timer, 10-Sats",nan,nan
43852,3852,Overarbejde 3,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3852,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
44513,3852,Sygeløn,VARIABEL,"Timer, Sats",Res 44513 (minimums sats),nan,nan,Ja,nan,3852,Nej,Ja,Ja,Før,nan,"200, 13",nan,"13, 23, 23","9-Timer, 10-Sats",nan,nan
3853,3853,Sygeløn beløb,FRAVÆR,"Dage, Beløb",nan,"2, 3, 6",nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"23, 23","9-Dage, 11-Beløb",nan,nan
43853,3853,Overarbejde 4,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3853,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
3854,3854,Udb feriefritimer fra fritvalg,FRAVÆR,Timer,Timesats eller Res.3867,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 23",9-Timer,Se vejledning 'Feriefri' for opsætning af bogføring,nan
43854,3854,Overarbejde 5,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3854,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
3855,3855,Afh feriefridage fra fritvalg,FRAVÆR,Dage,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,Tillæg,13,nan,"13, 23, 34",9-Dage,Se vejledning 'Feriefri' for opsætning af bogføring,nan
43855,3855,Overarbejde 6,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3855,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
3856,3856,Udb feriefridage fra fritvalg,FRAVÆR,Dage,Timesats eller Res.3867,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,200,nan,"23, 34",9-Dage,Se vejledning 'Feriefri' for opsætning af bogføring,nan
43856,3856,Overarbejde 7,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3856,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
3857,3857,Udb feriefritimer fra SH-saldo,FRAVÆR,Timer,Timesats eller Res.3857,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 23",9-Timer,Se vejledning 'Feriefri' for opsætning af bogføring,nan
43857,3857,Overarbejde 8,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3857,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
3858,3858,Afh feriefritimer fra SH-saldo,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"23, 34",9-Timer,Se vejledning 'Feriefri' for opsætning af bogføring,nan
43858,3858,Overarbejde 9,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3858,Nej,Nej,Nej,Før,Tillæg,13,nan,"36, 36","9-Timer, 10-Sats",nan,nan
3859,3859,Udb feriefritimer fra SH-saldo,FRAVÆR,Timer,Timesats eller Res.3857,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 23",9-Timer,Se vejledning 'Feriefri' for opsætning af bogføring,nan
3860,3860,Sygeløn kvt.gnsn.,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,13,nan,"13, 23",9-Antal timer,nan,nan
3861,3861,Dagpenge kvt.gnsn.,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,14,103.0,"10, 23, 23",9-Antal timer,nan,nan
3862,3862,Barn syg,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,13,nan,"13, 23, 23",9-Timer,nan,nan
3863,3863,Sygeløn timeløn,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,13,nan,"13, 23, 23",9-Antal timer,nan,nan
3864,3864,Sygeløn gnsn. 4 uger,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,13,nan,"13, 23, 23",9-Antal timer,nan,nan
3865,3865,Dagpenge timeløn,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,14,103.0,"10, 23, 23",9-Antal timer,nan,nan
3866,3866,Dagpenge gnsn.,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,14,103.0,"10, 23, 23",9-Antal timer,nan,nan
3867,3867,Udb feriefritimer fra fritvalg,FRAVÆR,Timer,Timesats eller Res.3867,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 23",9-Timer,Se vejledning 'Feriefri' for opsætning af bogføring,nan
3868,3868,Sygeløn timer x sats tabel,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,14,103.0,"10, 23, 23",9-Antal timer,nan,nan
3869,3869,Dagpenge timer x sats tabel,FRAVÆR,Antal timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Ja,Før,nan,14,103.0,"10, 23, 23",9-Antal timer,nan,nan
44575,3869,Sygedagpenge,VARIABEL,"Timer, Sats",Res 44575 (minimums sats),nan,nan,Nej,nan,3869,Nej,Nej,Ja,Før,nan,14,103.0,"10, 23, 23","9-Timer, 10-Sats",nan,nan
44576,3869,Sygedagpenge,VARIABEL,"Timer, Sats",Res 44576 (minimums sats),nan,nan,Nej,nan,3869,Nej,Nej,Ja,Før,nan,14,103.0,"10, 23, 23","9-Timer, 10-Sats",nan,nan
3870,3870,Sygeløn timer ift. lønanc.,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,9-Timer,"Skal lønarten gøres pensionsberettigede,  skal følgende lønarter tilføjes lønartstypen: 3870 - sekv. 3(dagpenge) og 38720 sekv. 0 (Timesats).",nan
3871,3871,Barnsygeløn timer ift. lønanc.,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,9-Timer,nan,nan
3872,3872,Ferie fravær dage,FRAVÆR,Dage,nan,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,200,nan,"23, 34",9-Dage,Må kun bruges på 14-dags lønnede,nan
3873,3873,Ferie fravær dage,FRAVÆR,Dage,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,9-Dage,nan,nan
3874,3874,Feriefribeløb udbetalt,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,232,11-Beløb,nan,nan
3875,3875,Afholdte feriefridage m. SH saldokontrol,FRAVÆR,"Dage, Beløb",nan,nan,nan,Nej,nan,nan,Ja,Ja,Nej,Før,Tillæg,"200, 13",nan,"23, 24, 34","9-Dage, 11-Beløb",nan,nan
3876,3876,Afh. feriefridage. m. SH tjek,FRAVÆR,Dage,Res4510,nan,nan,Nej,nan,3876,Ja,Nej,Nej,Før,Tillæg,"200, 13",nan,"23, 24, 34",9-Dage,nan,nan
43875,3875,Sygedagpenge,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3875,Nej,Nej,Ja,Før,Tillæg,nan,103.0,"10, 23, 23","9-Timer, 10-Sats",nan,nan
43876,3876,Sygedagpenge,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3876,Nej,Nej,Ja,Før,nan,nan,103.0,"10, 23, 23","9-Timer, 10-Sats",nan,nan
43877,3877,Barn syg,VARIABEL,"Timer, Sats",nan,nan,nan,Nej,nan,3877,Nej,Nej,Ja,Før,Tillæg,13,nan,"23, 23","9-Timer, 10-Sats",nan,nan
3880,3880,Sygeløn tim ift. lønanc. ej FB,FRAVÆR,Timer,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,9-Timer,nan,nan
43888,3888,Bonus,VARIABEL,"Enhed, Sats",nan,nan,nan,Nej,nan,3888,Nej,Nej,Nej,Før,Tillæg,13,nan,nan,"9-Enhed, 10-Sats",nan,nan
3890,3890,Sygeløn timeløn,FRAVÆR,Antal timer,nan,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Ja,Før,Tillæg,13,nan,"13, 23, 23",9-Antal timer,nan,nan
